codigo,descrip,abc_xyz,stock_fijado,stock_actual,dias_quiebre_1y,ratio_quiebre,ventas_totales,venta_max_diaria_total,venta_max_diaria_1y,p90_1y,p95_1y,p99_1y,dias_venta_pos,precio_venta,ROP_ajustado,dias_quiebre_ajustado,%_quiebre_ajustado,AhorroCapitalAjustado,ROP_intermedio,dias_quiebre_intermedio,%_quiebre_intermedio,ROP_holgado,dias_quiebre_holgado,%_quiebre_holgado,ExcesoCapitalHolgado
5599972,VEDILEP 25 25 mg Cmp.trirranx2,BX,0.0,1.0,0,0.0,32.0,1.0,1.0,1.0,1.0,1.0,32,13832,0.0,32,100.0,13832,1.0,0,0.0,1.0,0,0.0,0
9902891,CALLICIDA EL MONJE NEGRO liqx8,CX,1.0,1.0,0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,7,9496,0.0,7,100.0,9496,1.0,0,0.0,1.0,0,0.0,0
5777711,DERMEXANE CAP locx30 ml,BX,1.0,1.0,1,0.047619047619047616,12.0,1.0,1.0,1.0,1.0,1.0,12,11322,0.0,12,100.0,11322,1.0,0,0.0,1.0,0,0.0,0
6464394,DERMEXANE CHAMPU pomo x100 g,CX,1.0,1.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,21421,0.0,5,100.0,21421,1.0,0,0.0,1.0,0,0.0,0
5078752,DERMEXANE crx30 g,AX,3.0,3.0,3,0.023622047244094488,106.0,3.0,3.0,2.0,2.0,2.0,91,12205,1.0,14,15.0,12205,2.0,1,1.0,3.0,0,0.0,12205
5849684,DERMEXANE espuma x60 g,BX,1.0,1.0,3,0.08108108108108109,21.0,2.0,2.0,1.0,1.0,1.0,21,17709,0.0,21,100.0,17709,1.0,1,5.0,2.0,0,0.0,17709
5078802,DERMEXANE ungx30 g,BX,0.0,0.0,0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,15,10963,0.0,15,100.0,10963,1.0,0,0.0,1.0,0,0.0,0
6152976,MAXAIR aerx200 dosis,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,36600,0.0,1,100.0,36600,1.0,0,0.0,1.0,0,0.0,0
6494553,MAXIVENT cÃÂ¡ps.p/inhalx120+apli,CZ,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,75856,0.0,0,,0,0.0,0,,0.0,0,,0
4885872,MICOPIROX crx30 g,CX,1.0,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,10133,0.0,1,100.0,10133,1.0,0,0.0,1.0,0,0.0,0
5005392,MICOPIROX LACA x5 ml,AX,1.0,2.0,2,0.037037037037037035,34.0,2.0,2.0,1.0,2.0,2.0,31,17484,1.0,3,10.0,17484,2.0,0,0.0,2.0,0,0.0,0
4691991,OTEX HC gts.ÃÂ³ticas x5 ml,BX,3.0,3.0,1,0.038461538461538464,14.0,1.0,1.0,1.0,1.0,1.0,28,4874,0.0,28,100.0,4874,1.0,0,0.0,1.0,0,0.0,0
-899699,ST_DERMEXANE espuma x60 g,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14177,0.0,1,100.0,14177,1.0,0,0.0,1.0,0,0.0,0
6343972,TIMODER HYDROGEL sol.viscosa e,CZ,2.0,2.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,16454,0.0,1,100.0,16454,1.0,0,0.0,1.0,0,0.0,0
9951008,VERRUPLANT fcox8 ml,CX,1.0,1.0,1,0.05,10.0,1.0,1.0,1.0,1.0,1.0,10,15764,0.0,10,100.0,15764,1.0,0,0.0,1.0,0,0.0,0
5543971,ACULAR LS sol.oftx5 ml,CX,1.0,1.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,14467,0.0,4,100.0,14467,1.0,0,0.0,1.0,0,0.0,0
3920431,ACULAR sol.oftx5 ml,BX,2.0,2.0,5,0.07575757575757576,41.0,2.0,2.0,2.0,2.0,2.0,35,12058,1.0,5,14.0,12058,2.0,0,0.0,2.0,0,0.0,0
4998841,ALPHAGAN P sol.oftx5 ml,BX,1.0,1.0,1,0.07142857142857142,6.0,1.0,1.0,1.0,1.0,1.0,6,29589,0.0,6,100.0,29589,1.0,0,0.0,1.0,0,0.0,0
4256961,ALPHAGAN sol.oftx5 ml,CX,1.0,1.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,26603,0.0,5,100.0,26603,1.0,0,0.0,1.0,0,0.0,0
5463711,COMBIGAN 0.2%/0.5% gts.oftx5 m,BX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,27660,0.0,0,,0,0.0,0,,0.0,0,,0
5614391,GANFORT sol.oftx3 ml,BX,1.0,1.0,3,0.06818181818181818,28.0,2.0,2.0,1.0,1.0,1.0,27,35127,0.0,27,100.0,35127,1.0,1,4.0,2.0,0,0.0,35127
5614392,GANFORT UD sol.oftx30 dsx0.4 m,CX,1.0,1.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,45028,0.0,6,100.0,45028,1.0,0,0.0,1.0,0,0.0,0
4916551,LUMIGAN 0.03% sol.oftx3 ml,BX,1.0,1.0,3,0.07142857142857142,29.0,2.0,2.0,1.0,2.0,2.0,25,28528,1.0,3,12.0,28528,2.0,0,0.0,2.0,0,0.0,0
6025261,LUMIGAN RC 0.01% gotero x3 ml,AX,1.0,1.0,6,0.1016949152542373,46.0,3.0,3.0,2.0,2.0,3.0,37,30479,1.0,7,19.0,30479,2.0,2,5.0,3.0,0,0.0,30479
5660842,OPTIVE sol.oftx10 ml,CY,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15085,0.0,0,,0,0.0,0,,0.0,0,,0
5660841,OPTIVE sol.oftx15 ml,BX,1.0,1.0,1,0.047619047619047616,12.0,1.0,1.0,1.0,1.0,1.0,12,21892,0.0,12,100.0,21892,1.0,0,0.0,1.0,0,0.0,0
2203692,PREDNEFRIN 0.12% susp.oftx10 m,CZ,0.0,0.0,1,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1,1567,0.0,1,100.0,0,0.0,1,100.0,1.0,0,0.0,1567
2203512,PREDNEFRIN FORTE susp.oftx10 m,AX,0.0,1.0,3,0.030927835051546393,66.0,2.0,2.0,1.0,2.0,2.0,60,30834,1.0,5,8.0,30834,2.0,0,0.0,2.0,0,0.0,0
6559841,REFRESH FUSION sol.oftÃÂ¡lmx10 m,BX,1.0,1.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,20,19343,0.0,20,100.0,19343,1.0,0,0.0,1.0,0,0.0,0
5065091,REFRESH LIQUIGEL 1% gotero x15,CX,1.0,1.0,1,0.14285714285714285,4.0,1.0,1.0,1.0,1.0,1.0,4,22267,0.0,4,100.0,22267,1.0,0,0.0,1.0,0,0.0,0
4412622,REFRESH TEARS 0.5% gtsx10 ml,AY,2.0,2.0,2,0.03389830508474576,35.0,2.0,2.0,1.0,2.0,2.0,33,12621,1.0,3,9.0,12621,2.0,0,0.0,2.0,0,0.0,0
4412621,REFRESH TEARS 0.5% gtsx15 ml,BX,2.0,2.0,5,0.29411764705882354,9.0,1.0,1.0,1.0,1.0,1.0,9,18210,0.0,9,100.0,18210,1.0,0,0.0,1.0,0,0.0,0
5138152,RESTASIS viales x30unidsx0.4ml,CX,0.0,0.0,4,0.26666666666666666,8.0,1.0,1.0,1.0,1.0,1.0,8,39371,0.0,8,100.0,39371,1.0,0,0.0,1.0,0,0.0,0
-899867,ST_LUMIGAN RC 0.01% gotero x3,,1.0,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,26363,0.0,0,,0,0.0,0,,0.0,0,,0
-899923,ST_LUMIGAN RC 0.01% gotero x3,,-1.0,-1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,26891,0.0,0,,0,0.0,0,,0.0,0,,0
6063421,ZYMAXID gotero x5 ml,CX,2.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,29900,0.0,1,100.0,29900,1.0,0,0.0,1.0,0,0.0,0
6194391,ZYPRED susp.oftx6 ml,CX,2.0,2.0,0,0.0,12.0,2.0,2.0,2.0,2.0,2.0,6,35919,1.0,6,100.0,35919,2.0,0,0.0,2.0,0,0.0,0
9961130,COVADENIL SPORT ampollas x30,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,29875,0.0,1,100.0,29875,1.0,0,0.0,1.0,0,0.0,0
4938171,ALGICLER GEL DERMICO gel x50 g,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7743,0.0,1,100.0,7743,1.0,0,0.0,1.0,0,0.0,0
303382,BUCOTRICIN CARAM  ANTIBS x9,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,3553,0.0,1,100.0,3553,1.0,0,0.0,1.0,0,0.0,0
19333,BUCOTRICIN colutx60 ml,CX,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9051,0.0,1,100.0,9051,1.0,0,0.0,1.0,0,0.0,0
4897671,CALCUSAN BEBE pomo x50 g,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,8752,0.0,1,100.0,8752,1.0,0,0.0,1.0,0,0.0,0
6001841,CIPROCLER COLIRIO susp.oftx5ml,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7842,0.0,1,100.0,7842,1.0,0,0.0,1.0,0,0.0,0
5989681,CIPROCLER gts.ÃÂ³ticas c/lidocx5,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,4150,0.0,1,100.0,4150,1.0,0,0.0,1.0,0,0.0,0
9957758,DIABECLER HHH emulsiÃÂ¢n corp. x,CX,0.0,0.0,2,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2,13068,0.0,2,100.0,13068,1.0,0,0.0,1.0,0,0.0,0
969842,FEBRIGRIP Cmp.recx16,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,5651,0.0,1,100.0,5651,1.0,0,0.0,1.0,0,0.0,0
9950916,GARGALETAS caram.blÃÂ­ster x9,AX,0.0,0.0,1,0.008695652173913044,89.0,3.0,3.0,2.0,2.0,2.0,148,4250,1.0,28,19.0,4250,2.0,2,1.0,3.0,0,0.0,4250
4902772,GENTACLER crx20 g,CX,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,7437,0.0,2,100.0,7437,1.0,0,0.0,1.0,0,0.0,0
4197061,GENTASOL CR crx20 g,BX,1.0,1.0,0,0.0,12.0,2.0,2.0,1.0,1.0,1.0,11,9921,0.0,11,100.0,9921,1.0,1,9.0,2.0,0,0.0,9921
9951463,KRITEL EMU Vainilla fcox240 ml,BX,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,10120,0.0,2,100.0,10120,1.0,0,0.0,1.0,0,0.0,0
5281461,KRITEL ENEMA solx135 ml,CZ,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9887,0.0,0,,0,0.0,0,,0.0,0,,0
9918649,KRITEL menta chicles x6,CZ,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,2988,0.0,0,,0,0.0,0,,0.0,0,,0
9906574,KRITEL solx20 ml,BX,1.0,1.0,0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,27,6966,0.0,27,100.0,6966,1.0,0,0.0,1.0,0,0.0,0
4623592,NOVACLER jbex100 ml,CX,1.0,1.0,0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,9,7039,0.0,9,100.0,7039,1.0,0,0.0,1.0,0,0.0,0
860921,OPOCARBON compx20,CX,1.0,1.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,11733,0.0,3,100.0,11733,1.0,0,0.0,1.0,0,0.0,0
969682,PALATROBIL Cmp.recx20,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,6939,0.0,1,100.0,6939,1.0,0,0.0,1.0,0,0.0,0
86181,PALATROBIL GOTAS solx120 ml,BX,1.0,1.0,0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,23,9941,0.0,23,100.0,9941,1.0,0,0.0,1.0,0,0.0,0
86182,PALATROBIL GOTAS solx45 ml,AX,1.0,1.0,0,0.0,32.0,1.0,1.0,1.0,1.0,1.0,32,4848,0.0,32,100.0,4848,1.0,0,0.0,1.0,0,0.0,0
9924431,PULMOCLER jbex120 ml,AX,3.0,3.0,0,0.0,52.0,2.0,2.0,1.0,1.0,2.0,49,9449,0.0,49,100.0,9449,1.0,3,6.0,2.0,0,0.0,9449
4172711,REFENAX COLIRIO sol.oftx15 ml,BX,3.0,3.0,1,0.05555555555555555,13.0,2.0,2.0,1.0,1.0,1.0,12,7328,0.0,12,100.0,7328,1.0,1,8.0,2.0,0,0.0,7328
359403,REFENAX gts.nasales x25 ml,AX,3.0,3.0,0,0.0,91.0,2.0,2.0,2.0,2.0,2.0,77,4004,1.0,14,18.0,4004,2.0,0,0.0,2.0,0,0.0,0
359662,REFENAX jbex120 ml,CX,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,10126,0.0,3,100.0,10126,1.0,0,0.0,1.0,0,0.0,0
9924437,TIKL shampx240 ml,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,14589,0.0,1,100.0,14589,1.0,0,0.0,1.0,0,0.0,0
5416001,ALELI Cmp.recx28,BX,3.0,3.0,2,0.0625,24.0,3.0,3.0,2.0,3.0,3.0,18,16954,2.0,2,11.0,16954,3.0,0,0.0,3.0,0,0.0,0
2778071,ALIDASE 500 compx10,AX,1.0,2.0,2,0.028169014084507043,41.0,1.0,1.0,1.0,1.0,1.0,42,9630,0.0,42,100.0,9630,1.0,0,0.0,1.0,0,0.0,0
2778073,ALIDASE 500 compx40,CX,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,33125,0.0,1,100.0,33125,1.0,0,0.0,1.0,0,0.0,0
2307141,ALIDASE compx10,CZ,0.0,0.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,5226,0.0,2,100.0,5226,1.0,0,0.0,1.0,0,0.0,0
5355713,ALIPAS 10 mg compx30,AX,1.0,1.0,0,0.0,18.0,1.0,1.0,1.0,1.0,1.0,18,13455,0.0,18,100.0,13455,1.0,0,0.0,1.0,0,0.0,0
5331554,ALIPAS DUO 10/10 mg compx30,AX,0.0,2.0,6,0.09523809523809523,41.0,2.0,2.0,1.0,1.0,1.0,41,17198,0.0,41,100.0,17198,1.0,1,2.0,2.0,0,0.0,17198
5331684,ALIPAS DUO 10/20 mg compx30,CX,0.0,0.0,1,0.09090909090909091,6.0,1.0,1.0,1.0,1.0,1.0,6,17214,0.0,6,100.0,17214,1.0,0,0.0,1.0,0,0.0,0
5331714,ALIPAS DUO 10/40 mg compx30,CX,1.0,1.0,2,0.10526315789473684,12.0,1.0,1.0,1.0,1.0,1.0,12,28861,0.0,12,100.0,28861,1.0,0,0.0,1.0,0,0.0,0
6301001,AMAPOLI Cmp.recx28,AY,2.0,2.0,4,0.056338028169014086,53.0,2.0,2.0,2.0,2.0,2.0,43,19914,1.0,10,23.0,19914,2.0,0,0.0,2.0,0,0.0,0
3341522,AMIXEN 500 mg compx16,BX,1.0,1.0,0,0.0,29.0,2.0,2.0,1.0,1.0,1.0,28,5872,0.0,28,100.0,5872,1.0,1,4.0,2.0,0,0.0,5872
3341523,AMIXEN 500 mg compx21,BX,1.0,1.0,1,0.024390243902439025,30.0,3.0,3.0,1.0,2.0,2.0,26,6541,1.0,3,12.0,6541,2.0,1,4.0,3.0,0,0.0,6541
5217951,AMIXEN CLAV 1 G 1 g Cmp.recx14,AX,2.0,2.0,0,0.0,56.0,2.0,2.0,1.0,2.0,2.0,51,18256,1.0,3,6.0,18256,2.0,0,0.0,2.0,0,0.0,0
5430973,AMIXEN DUO Cmp.recx14,BX,1.0,1.0,1,0.045454545454545456,14.0,2.0,2.0,1.0,2.0,2.0,12,9111,1.0,2,17.0,9111,2.0,0,0.0,2.0,0,0.0,0
3965162,AMIXEN PLUS Cmp.recx16,CX,1.0,1.0,1,0.0625,9.0,1.0,1.0,1.0,1.0,1.0,9,16748,0.0,9,100.0,16748,1.0,0,0.0,1.0,0,0.0,0
4077692,ARTERIOSAN 10 mg compx30,AX,0.0,1.0,5,0.07246376811594203,53.0,2.0,2.0,2.0,2.0,2.0,45,19218,1.0,8,18.0,19218,2.0,0,0.0,2.0,0,0.0,0
4077512,ARTERIOSAN 5 mg compx30,AY,2.0,2.0,5,0.03496503496503497,126.0,3.0,3.0,2.0,3.0,3.0,89,10242,2.0,7,8.0,10242,3.0,0,0.0,3.0,0,0.0,0
6107555,ARTERIOSAN CTO 5/100 mg compx3,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,21530,0.0,1,100.0,21530,1.0,0,0.0,1.0,0,0.0,0
5078492,ARTERIOSAN PLUS 5/10 mg capsx3,CX,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,21362,0.0,3,100.0,21362,1.0,0,0.0,1.0,0,0.0,0
6145391,AZUCENA Cmp.recx28,CX,2.0,2.0,1,0.16666666666666666,7.0,2.0,2.0,2.0,2.0,2.0,4,19111,1.0,3,75.0,19111,2.0,0,0.0,2.0,0,0.0,0
5883263,BERNAFOLIC 1 1 mg compx30,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,9083,0.0,1,100.0,9083,1.0,0,0.0,1.0,0,0.0,0
2680042,BRONQ C compx30,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,9704,0.0,0,,0,0.0,0,,0.0,0,,0
3502072,BUCHEX FORTE fcox200 ml,CX,1.0,1.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,9956,0.0,4,100.0,9956,1.0,0,0.0,1.0,0,0.0,0
5722001,CAMELIA Cmp.recx28,AY,2.0,2.0,5,0.04310344827586207,103.0,4.0,4.0,2.0,3.0,3.0,78,17180,2.0,5,6.0,17180,3.0,1,1.0,4.0,0,0.0,17180
5443004,CORAFEN 12.5 mg Cmp.ranx28,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,9416,0.0,0,,0,0.0,0,,0.0,0,,0
5432421,CUIDAFEM Cmp.recx21,BX,1.0,1.0,3,0.2727272727272727,10.0,3.0,3.0,2.0,2.0,2.0,7,11323,1.0,2,29.0,11323,2.0,1,14.0,3.0,0,0.0,11323
6746712,DAPABER 10 mg Cmp.recx28,CX,0.0,0.0,1,0.5,2.0,2.0,2.0,2.0,2.0,2.0,1,45183,1.0,1,100.0,45183,2.0,0,0.0,2.0,0,0.0,0
9937132,DENTILAC MENTA pomo x20 g,BX,3.0,3.0,0,0.0,18.0,2.0,2.0,1.0,2.0,2.0,16,3560,1.0,2,12.0,3560,2.0,0,0.0,2.0,0,0.0,0
9937133,DENTILAC MENTA pomo x60 g,BX,1.0,1.0,0,0.0,32.0,2.0,2.0,1.0,1.0,2.0,30,8495,0.0,30,100.0,8495,1.0,2,7.0,2.0,0,0.0,8495
9925294,DENTILAC pomo x60 g,CX,2.0,2.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,8495,0.0,5,100.0,8495,1.0,0,0.0,1.0,0,0.0,0
6583973,ERICOB 90 mg Cmp.recx14,CZ,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17282,0.0,1,100.0,17282,1.0,0,0.0,1.0,0,0.0,0
6583976,ERICOB 90 mg Cmp.recx28,CZ,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,27575,0.0,1,100.0,27575,1.0,0,0.0,1.0,0,0.0,0
6073426,ESOGASTEC 20 mg cÃÂ¡psx30,CY,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,22284,0.0,0,,0,0.0,0,,0.0,0,,0
6073556,ESOGASTEC 40 mg cÃÂ¡psx30,BX,1.0,1.0,2,0.18181818181818182,6.0,1.0,1.0,1.0,1.0,1.0,6,31615,0.0,6,100.0,31615,1.0,0,0.0,1.0,0,0.0,0
6225396,ETILES 25 mg compx30,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,22121,0.0,1,100.0,22121,1.0,0,0.0,1.0,0,0.0,0
3817231,FLUORDENT B envx60 g,BX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,5845,0.0,0,,0,0.0,0,,0.0,0,,0
2707781,FLUORDENT compx30,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,9249,0.0,0,,0,0.0,0,,0.0,0,,0
2787642,FLUORDENT PX pasta dentx120 g,AX,2.0,2.0,2,0.025974025974025976,51.0,3.0,3.0,2.0,2.0,2.0,44,8656,1.0,6,14.0,8656,2.0,1,2.0,3.0,0,0.0,8656
2787641,FLUORDENT PX pasta dentx60 g,BX,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,5890,0.0,2,100.0,5890,1.0,0,0.0,1.0,0,0.0,0
3146172,GASTEC 20 mg capsx30,AY,1.0,1.0,1,0.02857142857142857,19.0,2.0,2.0,1.0,1.0,1.0,18,14719,0.0,18,100.0,14719,1.0,1,6.0,2.0,0,0.0,14719
3146173,GASTEC 20 mg capsx70,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,26899,0.0,0,,0,0.0,0,,0.0,0,,0
5248114,GASTEC 40 mg capsx28,BY,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,26757,0.0,1,100.0,26757,1.0,0,0.0,1.0,0,0.0,0
5606554,GASTEC RAPIDO 20 mg capsx30,CX,1.0,1.0,3,0.08823529411764706,16.0,1.0,1.0,1.0,1.0,1.0,16,21491,0.0,16,100.0,21491,1.0,0,0.0,1.0,0,0.0,0
5606682,GASTEC RAPIDO 40 mg capsx15,CZ,0.0,0.0,1,0.5,2.0,2.0,2.0,2.0,2.0,2.0,1,23146,1.0,1,100.0,23146,2.0,0,0.0,2.0,0,0.0,0
5579841,IBANLEG 150 mg Cmp.recx1,AX,1.0,1.0,0,0.0,40.0,1.0,1.0,1.0,1.0,1.0,40,28477,0.0,40,100.0,28477,1.0,0,0.0,1.0,0,0.0,0
5469681,KALA Cmp.recx28,AY,0.0,0.0,3,0.016666666666666666,201.0,6.0,6.0,3.0,3.0,5.0,123,18005,2.0,16,13.0,18005,3.0,5,4.0,5.0,1,1.0,36009
5618971,KALA MD 24 Cmp.recx28,BY,2.0,2.0,5,0.11363636363636363,32.0,3.0,3.0,2.0,2.0,2.0,26,20728,1.0,6,23.0,20728,2.0,1,4.0,3.0,0,0.0,20728
5601421,KALA MD Cmp.recx28,AY,3.0,3.0,6,0.047244094488188976,110.0,4.0,4.0,2.0,3.0,4.0,79,21094,2.0,8,10.0,21094,3.0,3,4.0,4.0,0,0.0,21094
6683551,KALI Cmp.recx28,AX,3.0,3.0,6,0.05309734513274336,91.0,3.0,3.0,2.0,3.0,3.0,74,20164,2.0,6,8.0,20164,3.0,0,0.0,3.0,0,0.0,0
4359682,LIPOCAMBI 10 mg compx30,AX,2.0,2.0,4,0.043010752688172046,54.0,3.0,3.0,1.0,1.0,2.0,53,23606,0.0,53,100.0,23606,1.0,3,6.0,2.0,1,2.0,23606
4359762,LIPOCAMBI 20 mg compx30,BX,1.0,1.0,1,0.02127659574468085,26.0,1.0,1.0,1.0,1.0,1.0,26,39185,0.0,26,100.0,39185,1.0,0,0.0,1.0,0,0.0,0
5789136,LIPOCAMBI PLUS 10/10 mg compx3,CX,0.0,0.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,28279,0.0,4,100.0,28279,1.0,0,0.0,1.0,0,0.0,0
6713133,LIXATROM 15 mg x30 Cmp.rec.,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,65033,0.0,1,100.0,65033,1.0,0,0.0,1.0,0,0.0,0
3745622,MIOPROPAN 200 compx20,BX,2.0,2.0,1,0.029411764705882353,18.0,1.0,1.0,1.0,1.0,1.0,18,8593,0.0,18,100.0,8593,1.0,0,0.0,1.0,0,0.0,0
3745623,MIOPROPAN 200 compx30,AY,1.0,2.0,3,0.03260869565217391,60.0,3.0,3.0,1.0,1.0,2.0,56,9685,0.0,56,100.0,9685,1.0,3,5.0,2.0,1,2.0,9685
3745624,MIOPROPAN 200 compx60,AX,1.0,1.0,1,0.01818181818181818,31.0,2.0,2.0,1.0,1.0,1.0,30,19533,0.0,30,100.0,19533,1.0,1,3.0,2.0,0,0.0,19533
4859892,MIOPROPAN LP compx20,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,11832,0.0,0,,0,0.0,0,,0.0,0,,0
4859893,MIOPROPAN LP compx30,BX,0.0,0.0,0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,15,12948,0.0,15,100.0,12948,1.0,0,0.0,1.0,0,0.0,0
4859895,MIOPROPAN LP compx60,BX,0.0,1.0,1,0.043478260869565216,11.0,1.0,1.0,1.0,1.0,1.0,12,26046,0.0,12,100.0,26046,1.0,0,0.0,1.0,0,0.0,0
4737022,MIOPROPAN PROCTO crx20 g,BX,1.0,1.0,1,0.03571428571428571,15.0,1.0,1.0,1.0,1.0,1.0,15,25420,0.0,15,100.0,25420,1.0,0,0.0,1.0,0,0.0,0
5830974,MIOPROPAN S compx30,AY,3.0,3.0,1,0.004651162790697674,217.0,4.0,4.0,2.0,3.0,3.0,148,12212,2.0,10,7.0,12212,3.0,2,1.0,4.0,0,0.0,12212
5830977,MIOPROPAN S compx60,AY,2.0,2.0,5,0.03184713375796178,130.0,3.0,3.0,2.0,2.0,2.0,108,20394,1.0,21,19.0,20394,2.0,2,2.0,3.0,0,0.0,20394
2961962,MIOPROPAN T 100/1.5 mg compx20,AY,4.0,4.0,12,0.24,75.0,6.0,6.0,5.0,5.0,5.0,27,7529,4.0,6,22.0,7529,5.0,1,4.0,6.0,0,0.0,7529
2961963,MIOPROPAN T 100/1.5 mg compx50,AX,2.0,2.0,6,0.06315789473684211,65.0,2.0,2.0,1.0,2.0,2.0,61,17371,1.0,5,8.0,17371,2.0,0,0.0,2.0,0,0.0,0
5683973,MIOPROPAN T 200 200/1.5 mg com,BX,1.0,1.0,0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,12,13593,0.0,12,100.0,13593,1.0,0,0.0,1.0,0,0.0,0
4071231,MISULTINA 500 mg Cmp.recx3,CZ,1.0,1.0,2,0.08333333333333333,17.0,6.0,6.0,1.0,1.0,1.0,12,11114,0.0,12,100.0,11114,1.0,1,8.0,2.0,1,8.0,11114
4071233,MISULTINA 500 mg Cmp.recx5,AX,1.0,1.0,0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,20,12460,0.0,20,100.0,12460,1.0,0,0.0,1.0,0,0.0,0
4071232,MISULTINA 500 mg Cmp.recx6,CX,2.0,2.0,4,0.16666666666666666,17.0,3.0,3.0,1.0,1.0,1.0,15,14723,0.0,15,100.0,14723,1.0,1,7.0,2.0,1,7.0,14723
5623421,OVUFEM ovx6,BX,0.0,0.0,1,0.02040816326530612,26.0,1.0,1.0,1.0,1.0,1.0,26,10041,0.0,26,100.0,10041,1.0,0,0.0,1.0,0,0.0,0
9960366,PERPIEL ANTIAGE EFECTO REJUVEN,CZ,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15820,0.0,1,100.0,15820,1.0,0,0.0,1.0,0,0.0,0
